Number,Trade type,Entry time,Exposure,Entry balance,Exit balance,Profit,Pnl (incl fees),Exchange,Margin,BTC Price
62,Long,25th Dec 2018 22:30,19 hours 30 minutes,9.355412,9.052888,-0.302523,-3.23,Deribit,3,3780
61,Short,24th Dec 2018 20:00,1 day 2 hours 30 minutes,7.955104,9.38618,1.431075,17.99,Deribit,3,4034
60,Long,24th Dec 2018 02:30,17 hours 30 minutes,8.877567,7.934836,-0.942731,-10.62,Deribit,3,4034
59,Short,21st Dec 2018 06:00,2 days 20 hours 30 minutes,10.689176,8.837762,-1.851414,-17.32,Deribit,3,3839.06
58,Long,19th Dec 2018 00:00,2 days 6 hours,8.952536,10.727334,1.774797,19.82,Deribit,3,3682.51
57,Short,13th Dec 2018 05:00,5 days 18 hours 12 minutes,11.307894,8.900784,-2.40711,-21.29,Deribit,3,3265
56,Long,11th Dec 2018 05:30,1 day 23 hours 30 minutes,11.737234,11.29846,-0.438774,-3.74,Deribit,3,3349.36
55,Short,10th Dec 2018 08:00,21 hours 30 minutes,11.035897,11.752644,0.716747,6.49,Deribit,3,3410.15
54,Long,9th Dec 2018 07:30,1 day 30 minutes,10.601318,11.045446,0.444127,4.19,Deribit,3,3531.18
53,Short,6th Dec 2018 18:00,2 days 13 hours 30 minutes,9.265458,10.63067,1.365211,14.73,Deribit,3,3433.26
52,Long,6th Dec 2018 05:00,13 hours,9.987149,9.249601,-0.737548,-7.38,Deribit,3,3433.26
51,Short,3rd Dec 2018 04:00,3 days 1 hour,8.256201,10.025182,1.768981,21.43,Deribit,3,3833.47
50,Long,2nd Dec 2018 20:00,8 hours,9.396481,8.231146,-1.165334,-12.4,Deribit,3,4103.19
49,Short,29th Nov 2018 06:30,3 days 13 hours 30 minutes,9.00356,9.405114,0.401554,4.46,Deribit,3,4248
48,Long,27th Nov 2018 08:00,1 day 22 hours 30 minutes,6.872843,9.050377,2.177533,31.68,Deribit,3,3775
47,Short,26th Nov 2018 14:00,18 hours,6.448478,6.882168,0.433689,6.73,Deribit,3,3731.32
46,Long,25th Nov 2018 20:30,17 hours 30 minutes,6.437368,6.448722,0.011353,0.18,Deribit,3,3936.69
45,Short,22nd Nov 2018 15:30,2 days 12 hours 39 minutes,3.882107,6.493514,2.611407,67.27,Deribit,3,4265.36
44,Short,18th Nov 2018 16:30,1 day 14 hours 22 minutes,2.314785,3.916544,1.601759,69.2,Deribit,3,5560
43,Long,17th Nov 2018 13:30,1 day 3 hours,2.257803,2.316037,0.058233,2.58,Deribit,3,5504.17
42,Short,11th Nov 2018 03:00,6 days 10 hours 30 minutes,1.542209,2.273526,0.731317,47.42,Deribit,3,6357.6
41,Long,10th Nov 2018 07:00,20 hours,1.549388,1.542051,-0.007337,-0.47,Deribit,3,6347.42
40,Short,7th Nov 2018 19:30,2 days 11 hours 30 minutes,1.448907,1.551596,0.102688,7.09,Deribit,3,6503.12
39,Long,6th Nov 2018 08:00,1 day 11 hours 30 minutes,1.389129,1.450221,0.061091,4.4,Deribit,3,6448.5
38,Short,5th Nov 2018 12:30,19 hours 30 minutes,1.395593,1.388987,-0.006606,-0.47,Deribit,3,6404
37,Long,1st Nov 2018 22:00,3 days 14 hours 30 minutes,1.362362,1.396323,0.033961,2.49,Deribit,3,6344
36,Short,1st Nov 2018 08:00,14 hours,1.388343,1.361792,-0.02655,-1.91,Deribit,3,6344
35,Long,31st Oct 2018 16:30,15 hours 30 minutes,1.393509,1.388229,-0.005279,-0.38,Deribit,3,6304.18
34,Short,29th Oct 2018 11:30,2 days 5 hours,1.395769,1.393459,-0.002309,-0.17,Deribit,3,6266
33,Long,29th Oct 2018 03:00,8 hours 30 minutes,1.467537,1.394192,-0.073344,-5,Deribit,3,6266
32,Short,28th Oct 2018 16:30,10 hours 30 minutes,1.481501,1.46723,-0.014271,-0.96,Deribit,3,6403.62
31,Long,28th Oct 2018 05:30,11 hours,1.49148,1.481282,-0.010197,-0.68,Deribit,3,6403.62
30,Short,24th Oct 2018 20:30,3 days 9 hours,1.488849,1.491537,0.002688,0.18,Deribit,3,6415.98
29,Long,23rd Oct 2018 23:30,21 hours,1.481521,1.48901,0.007488,0.51,Deribit,3,6395.14
28,Short,23rd Oct 2018 12:30,11 hours,1.501878,1.481074,-0.020803,-1.39,Deribit,3,6395.14
27,Long,19th Oct 2018 10:30,4 days 2 hours,1.514104,1.501609,-0.012495,-0.83,Deribit,3,6382.99
26,Short,16th Oct 2018 00:00,3 days 10 hours 30 minutes,1.487247,1.514694,0.027446,1.85,Deribit,3,6457.11
25,Long,15th Oct 2018 06:30,17 hours 30 minutes,1.566473,1.485506,-0.080966,-5.17,Deribit,3,6440.42
24,Short,14th Oct 2018 21:30,8 hours 35 minutes,2.010381,1.556719,-0.453661,-22.57,Deribit,3,6183.49
23,Long,11th Oct 2018 21:30,3 days,2.010692,2.010375,-0.000317,-0.02,Deribit,3,6154.69
22,Short,9th Oct 2018 07:00,2 days 14 hours 30 minutes,1.691486,2.017706,0.326219,19.29,Deribit,3,6589.48
21,Long,7th Oct 2018 23:00,1 day 8 hours,1.650086,1.692396,0.042309,2.56,Deribit,3,6570
20,Short,7th Oct 2018 08:30,14 hours 30 minutes,1.676623,1.649503,-0.02712,-1.62,Deribit,3,6570
19,Long,6th Oct 2018 00:00,1 day 8 hours 30 minutes,1.743098,1.675162,-0.067935,-3.9,Deribit,3,6552.43
18,Short,4th Oct 2018 20:30,1 day 3 hours 30 minutes,1.780225,1.742282,-0.037942,-2.13,Deribit,3,6547.45
17,Long,3rd Oct 2018 15:30,1 day 5 hours,1.733972,1.781241,0.047268,2.73,Deribit,3,6466.03
16,Short,28th Sep 2018 19:00,4 days 20 hours 30 minutes,1.62302,1.73641,0.11339,6.99,Deribit,3,6620.01
15,Long,27th Sep 2018 19:30,23 hours 30 minutes,1.544348,1.624749,0.080401,5.21,Deribit,3,6680.01
14,Short,27th Sep 2018 05:30,14 hours,1.57898,1.543587,-0.035393,-2.24,Deribit,3,6680.01
13,Long,18th Sep 2018 12:00,1 week 1 day 17 hours 30 minutes,1.454498,1.581715,0.127217,8.75,Deribit,3,6335.7
12,Short,17th Sep 2018 13:00,23 hours,1.355786,1.456667,0.100881,7.44,Deribit,3,6250.7
11,Long,16th Sep 2018 19:30,17 hours 30 minutes,1.390347,1.355026,-0.03532,-2.54,Deribit,3,6498
10,Short,15th Sep 2018 11:00,1 day 8 hours 30 minutes,1.378373,1.39061,0.012237,0.89,Deribit,3,6518.68
9,Long,12th Sep 2018 05:00,3 days 6 hours,1.24081,1.381395,0.140585,11.33,Deribit,3,6326
8,Short,10th Sep 2018 06:00,1 day 23 hours,1.232973,1.240982,0.008009,0.65,Deribit,3,6300
7,Long,9th Sep 2018 11:00,19 hours,1.282247,1.23189,-0.050356,-3.93,Deribit,3,6235.01
6,Short,7th Sep 2018 22:30,1 day 12 hours 30 minutes,1.258507,1.282768,0.024261,1.93,Deribit,3,6395.01
5,Long,6th Sep 2018 21:00,1 day 1 hour 30 minutes,1.279939,1.258036,-0.021903,-1.71,Deribit,3,6495
4,Short,5th Sep 2018 04:30,1 day 16 hours 30 minutes,0.904518,1.288188,0.38367,42.42,Deribit,3,6687.96
3,Long,4th Sep 2018 14:00,14 hours 30 minutes,0.913634,0.904318,-0.009316,-1.02,Deribit,3,7360
2,Short,2nd Sep 2018 07:00,2 days 7 hours,0.981747,0.912137,-0.069609,-7.09,Deribit,3,7295
1,Long,1st Sep 2018 17:30,13 hours 30 minutes,0.9785,0.981818,0.003318,0.34,Deribit,3,7191.08
200,Short,16th Sep 2019 12:30,2 days 11 hours 30 minutes,4863.73471,4842.18574,-21.548967,-0.44,Deribit,4,10262.5
199,Long,14th Sep 2019 08:30,2 days 4 hours,5247.69814,4854.99711,-392.70102,-7.48,Deribit,4,10360.2
198,Short,13th Sep 2019 09:00,23 hours 30 minutes,5340.43106,5245.58787,-94.843184,-1.78,Deribit,4,10367.4
197,Long,11th Sep 2019 08:00,2 days 1 hour,4881.78762,5350.8681,469.080478,9.61,Deribit,4,10160.2
196,Short,10th Sep 2019 20:00,12 hours,4979.59382,4879.56191,-100.03191,-2.01,Deribit,4,10084.1
195,Long,7th Sep 2019 15:00,3 days 5 hours,5991.07132,4956.57631,-1034.495,-17.27,Deribit,4,10484.3
194,Short,6th Sep 2019 20:00,19 hours,6137.18488,5987.74631,-149.43857,-2.43,Deribit,4,10306.9
193,Long,6th Sep 2019 05:00,15 hours,7104.60063,6115.17005,-989.43058,-13.93,Deribit,4,10306.9
192,Short,4th Sep 2019 07:30,1 day 21 hours 30 minutes,7586.00721,7093.64558,-492.36163,-6.49,Deribit,4,10582.2
191,Long,29th Aug 2019 22:00,5 days 9 hours 30 minutes,5462.42205,7634.33221,2171.91016,39.76,Deribit,4,9495
190,Short,26th Aug 2019 18:00,3 days 4 hours,4117.89031,5493.01866,1375.12835,33.39,Deribit,4,10361.6
189,Long,26th Aug 2019 00:30,17 hours 30 minutes,4572.63374,4107.54201,-465.09172,-10.17,Deribit,4,10361.6
188,Short,24th Aug 2019 08:30,1 day 16 hours,5425.90309,4553.21646,-872.68663,-16.08,Deribit,4,10147.9
187,Long,23rd Aug 2019 15:00,17 hours 30 minutes,6076.67743,5411.09386,-665.58357,-10.95,Deribit,4,10410.8
186,Long,19th Aug 2019 08:00,2 days 4 hours 37 minutes,8750.96821,6015.82039,-2735.1478,-31.26,Deribit,4,10920
185,Short,19th Aug 2019 05:30,2 hours 30 minutes,10106.6109,8720.11876,-1386.4921,-13.72,Deribit,4,10920
184,Long,18th Aug 2019 10:30,19 hours,10170.0949,10105.1663,-64.928676,-0.64,Deribit,4,10315.4
183,Short,16th Aug 2019 10:30,2 days,11462.4878,10140.6848,-1321.803,-11.53,Deribit,4,10352.7
182,Long,15th Aug 2019 16:30,18 hours,11121.7548,11470.2416,348.486792,3.13,Deribit,4,10300
181,Short,10th Aug 2019 11:00,4 days 17 hours 28 minutes,5806.87728,11242.7019,5435.82465,93.61,Deribit,4,11280.9
180,Long,10th Aug 2019 05:00,6 hours,5714.6947,5808.97502,94.280312,1.65,Deribit,4,11280.9
179,Short,9th Aug 2019 18:00,11 hours,5801.4052,5712.72149,-88.68371,-1.53,Deribit,4,11856.1
178,Long,7th Aug 2019 10:30,2 days 7 hours 30 minutes,5638.54499,5805.1113,166.566313,2.95,Deribit,4,11983.7
177,Short,6th Aug 2019 21:30,13 hours,6222.57261,5625.25466,-597.31794,-9.6,Deribit,4,11465.4
176,Long,6th Aug 2019 08:30,12 hours 57 minutes,8898.69082,6161.67398,-2737.0168,-30.76,Deribit,4,11465.4
175,Long,1st Aug 2019 19:30,4 days 11 hours 19 minutes,5494.87439,8976.14919,3481.2748,63.35,Deribit,4,10405.9
174,Short,1st Aug 2019 09:30,10 hours,6258.67239,5477.49315,-781.17924,-12.48,Deribit,4,10405.9
173,Long,28th Jul 2019 10:00,3 days 23 hours 30 minutes,5278.91283,6280.96812,1002.05529,18.98,Deribit,4,9532.99
172,Short,27th Jul 2019 12:00,22 hours,5236.24903,5279.8837,43.63467,0.83,Deribit,4,9479.98
171,Long,26th Jul 2019 17:30,18 hours 30 minutes,5985.49767,5219.19888,-766.29879,-12.8,Deribit,4,9843
170,Short,23rd Jul 2019 09:00,3 days 8 hours 30 minutes,5677.17475,5992.51397,315.339221,5.55,Deribit,4,9840.12
169,Long,23rd Jul 2019 04:00,5 hours,6463.3923,5659.28332,-804.10897,-12.44,Deribit,4,9840.12
168,Short,21st Jul 2019 07:00,1 day 21 hours,5698.62054,6480.79569,782.175148,13.73,Deribit,4,10590.7
167,Long,20th Jul 2019 07:00,1 day,5790.10695,5696.53865,-93.568303,-1.62,Deribit,4,10761
166,Short,19th Jul 2019 11:30,19 hours 30 minutes,6477.02618,5774.47519,-702.55099,-10.85,Deribit,4,10518.5
165,Long,17th Jul 2019 15:30,1 day 20 hours,5343.09234,6502.83035,1159.73801,21.71,Deribit,4,9696.31
164,Short,16th Jul 2019 11:30,1 day 4 hours,3859.6691,5376.84961,1517.18051,39.31,Deribit,4,9422.71
163,Short,10th Jul 2019 15:30,4 days 8 hours 47 minutes,2018.15976,3901.57509,1883.41533,93.32,Deribit,4,12097.9
162,Long,7th Jul 2019 18:00,2 days 21 hours 30 minutes,1599.15234,2027.69483,428.542492,26.8,Deribit,4,11474.4
161,Short,27th Jun 2019 06:30,4 days 9 hours 9 minutes,835.881719,1616.52157,780.639853,93.39,Deribit,4,11159.2
160,Long,23rd Jun 2019 14:00,2 days 15 hours 7 minutes,508.866037,843.323396,334.457358,65.73,Deribit,4,10833
159,Short,23rd Jun 2019 00:00,14 hours,501.060425,509.043664,7.983239,1.59,Deribit,4,10833
158,Long,17th Jun 2019 11:30,5 days 43 minutes,309.401384,505.421881,196.020497,63.35,Deribit,4,9331.75
157,Short,16th Jun 2019 22:30,13 hours,354.124397,308.383652,-45.740744,-12.92,Deribit,4,8978.66
156,Long,10th Jun 2019 08:00,5 days 21 hours 3 minutes,218.356078,357.213985,138.857907,63.59,Deribit,4,8015.69
155,Short,8th Jun 2019 04:30,2 days 3 hours 30 minutes,193.124669,218.930252,25.805582,13.36,Deribit,4,7930.14
154,Long,7th Jun 2019 04:00,1 day 30 minutes,178.94242,193.447405,14.504984,8.11,Deribit,4,7998.13
153,Short,6th Jun 2019 18:30,9 hours 30 minutes,213.93212,178.146183,-35.785937,-16.73,Deribit,4,7802.57
152,Long,4th Jun 2019 23:30,1 day 19 hours,234.26584,213.469399,-20.79644,-8.88,Deribit,4,7670.96
151,Short,2nd Jun 2019 23:30,2 days,150.210411,236.178633,85.968222,57.23,Deribit,4,8736.54
150,Long,31st May 2019 15:00,2 days 8 hours 30 minutes,131.535868,150.635375,19.099506,14.52,Deribit,4,8566.04
149,Short,30th May 2019 20:30,18 hours 30 minutes,127.303757,131.632175,4.328418,3.4,Deribit,4,8279.69
148,Long,30th May 2019 16:00,4 hours 30 minutes,160.380104,126.55106,-33.829043,-21.09,Deribit,4,8279.69
147,Short,30th May 2019 07:30,8 hours 30 minutes,178.008359,159.97895,-18.029408,-10.13,Deribit,4,8279.69
146,Long,29th May 2019 17:30,14 hours,177.149174,178.027911,0.878736,0.5,Deribit,4,8662.44
145,Short,29th May 2019 05:30,12 hours,190.392808,176.847797,-13.54501,-7.11,Deribit,4,8662.44
144,Long,23rd May 2019 14:30,5 days 15 hours,137.759289,191.590553,53.831264,39.08,Deribit,4,7881.98
143,Short,21st May 2019 16:00,1 day 22 hours 30 minutes,124.687832,138.056747,13.368914,10.72,Deribit,4,7951.7
142,Long,19th May 2019 01:30,2 days 14 hours 30 minutes,106.11598,125.110459,18.994479,17.9,Deribit,4,8196.59
141,Short,18th May 2019 23:30,2 hours,125.785509,105.668374,-20.117135,-15.99,Deribit,4,7262.4
140,Long,17th May 2019 23:00,1 day 30 minutes,124.233101,125.820836,1.587734,1.28,Deribit,4,7361.1
139,Short,17th May 2019 03:30,19 hours 30 minutes,116.905607,124.399848,7.49424,6.41,Deribit,4,7361.1
138,Long,17th May 2019 01:30,1 hour 31 minutes,177.433037,115.528225,-61.904811,-34.89,Deribit,4,7361.1
137,Short,16th May 2019 09:30,16 hours,158.873284,177.855389,18.982104,11.95,Deribit,4,7878.96
136,Long,15th May 2019 19:00,14 hours 30 minutes,177.453515,158.450466,-19.003048,-10.71,Deribit,4,8204.24
135,Long,11th May 2019 03:00,2 days 12 hours 12 minutes,107.81535,179.038224,71.222874,66.06,Deribit,4,7223.21
134,Short,9th May 2019 18:00,1 day 8 hours,146.947273,106.924851,-40.022422,-27.24,Deribit,4,6153.09
133,Long,8th May 2019 16:30,1 day 1 hour 30 minutes,133.464386,147.254094,13.789708,10.33,Deribit,4,5943.6
132,Short,7th May 2019 20:00,20 hours 30 minutes,137.249957,133.37824,-3.871717,-2.82,Deribit,4,5743.3
131,Long,6th May 2019 17:00,1 day 3 hours,126.073764,137.504287,11.430522,9.07,Deribit,4,5687.9
130,Short,5th May 2019 14:30,1 day 2 hours 30 minutes,125.95199,126.076535,0.124544,0.1,Deribit,4,5715.86
129,Long,30th Apr 2019 01:00,5 days 13 hours 30 minutes,91.052299,126.746179,35.693879,39.2,Deribit,4,5267.43
128,Short,29th Apr 2019 22:30,2 hours 30 minutes,93.989627,90.985457,-3.00417,-3.2,Deribit,4,5148.25
127,Long,29th Apr 2019 14:30,8 hours,97.345,93.913271,-3.431729,-3.53,Deribit,4,5148.25
126,Short,28th Apr 2019 11:00,1 day 3 hours 30 minutes,94.74434,97.404181,2.659841,2.81,Deribit,4,5155
125,Long,19th Apr 2019 20:00,1 week 1 day 15 hours,103.745398,94.539509,-9.205889,-8.87,Deribit,4,5290.36
124,Short,15th Apr 2019 15:30,4 days 4 hours 30 minutes,116.463781,103.455975,-13.007805,-11.17,Deribit,4,5029.99
123,Long,14th Apr 2019 13:30,1 day 2 hours,110.33783,116.603185,6.265354,5.68,Deribit,4,5164
122,Short,14th Apr 2019 11:30,2 hours,112.179953,110.29591,-1.884042,-1.68,Deribit,4,5164
121,Long,12th Apr 2019 04:30,2 days 7 hours,110.030681,112.228862,2.198181,2,Deribit,4,5078.18
120,Short,11th Apr 2019 06:30,22 hours,96.981342,110.327636,13.346293,13.76,Deribit,4,5041.32
119,Long,10th Apr 2019 03:00,1 day 3 hours 30 minutes,98.798475,96.939991,-1.858483,-1.88,Deribit,4,5320.81
118,Short,8th Apr 2019 13:30,1 day 13 hours 30 minutes,100.913744,98.750339,-2.163404,-2.14,Deribit,4,5285.54
117,Long,4th Apr 2019 22:00,3 days 15 hours 30 minutes,84.087331,101.296651,17.209319,20.47,Deribit,4,4906.49
116,Short,4th Apr 2019 11:30,10 hours 30 minutes,84.016012,84.088954,0.072942,0.09,Deribit,4,4906.49
115,Long,3rd Apr 2019 17:00,18 hours 30 minutes,99.256686,83.66919,-15.587495,-15.7,Deribit,4,4975.07
114,Long,26th Mar 2019 16:00,6 days 12 hours 53 minutes,60.10095,100.147726,40.046776,66.63,Deribit,4,3922.42
113,Short,25th Mar 2019 16:00,1 day,58.620095,60.134649,1.514553,2.58,Deribit,4,3908.01
112,Long,20th Mar 2019 23:00,4 days 17 hours,64.478153,58.486788,-5.991365,-9.29,Deribit,4,4033
111,Short,20th Mar 2019 08:00,15 hours,67.621639,64.406619,-3.215019,-4.75,Deribit,4,4033
110,Long,17th Mar 2019 15:30,2 days 16 hours 30 minutes,66.85409,67.639105,0.785015,1.17,Deribit,4,3967.01
109,Short,17th Mar 2019 02:00,13 hours 30 minutes,67.365017,66.842463,-0.522553,-0.78,Deribit,4,3967.01
108,Long,14th Mar 2019 03:00,2 days 23 hours,60.822438,67.513902,6.691464,11,Deribit,4,3853.95
107,Short,11th Mar 2019 11:00,2 days 16 hours,60.902497,60.820616,-0.08188,-0.13,Deribit,4,3849.68
106,Long,5th Mar 2019 01:30,6 days 9 hours 30 minutes,52.994399,61.082456,8.088056,15.26,Deribit,4,3844.59
105,Short,2nd Mar 2019 05:30,2 days 20 hours,48.378608,53.099437,4.720829,9.76,Deribit,4,3809.7
104,Long,1st Mar 2019 14:00,15 hours 30 minutes,49.364328,48.356177,-1.008151,-2.04,Deribit,4,3806.17
103,Short,28th Feb 2019 22:00,16 hours,50.472772,49.339104,-1.133668,-2.25,Deribit,4,3792.14
102,Long,28th Feb 2019 10:00,12 hours,52.032734,50.437273,-1.59546,-3.07,Deribit,4,3792.14
101,Short,26th Feb 2019 07:30,2 days 2 hours 30 minutes,54.477377,51.977103,-2.500274,-4.59,Deribit,4,3799.48
100,Long,25th Feb 2019 14:00,17 hours 30 minutes,54.998317,54.465522,-0.532794,-0.97,Deribit,4,3818.79
99,Short,24th Feb 2019 14:30,23 hours 30 minutes,54.630065,55.006697,0.376632,0.69,Deribit,4,3734.22
98,Long,20th Feb 2019 21:00,3 days 17 hours 30 minutes,63.561002,54.42683,-9.134172,-14.37,Deribit,4,3938.99
97,Short,20th Feb 2019 02:00,19 hours,66.197601,63.501003,-2.696597,-4.07,Deribit,4,3938.99
96,Long,16th Feb 2019 04:00,3 days 22 hours,50.707299,66.550103,15.842804,31.24,Deribit,4,3582.37
95,Short,12th Feb 2019 03:30,4 days 30 minutes,51.943777,50.679161,-1.264615,-2.43,Deribit,4,3588.06
94,Long,11th Feb 2019 19:00,8 hours 30 minutes,53.741061,51.902877,-1.838184,-3.42,Deribit,4,3590.36
93,Short,11th Feb 2019 11:30,7 hours 30 minutes,54.444244,53.72506,-0.719184,-1.32,Deribit,4,3590.36
92,Long,8th Feb 2019 06:00,3 days 5 hours 30 minutes,43.995414,54.682022,10.686607,24.29,Deribit,4,3621.99
91,Short,8th Feb 2019 00:00,6 hours,44.592893,43.981818,-0.611075,-1.37,Deribit,4,3621.99
90,Long,6th Feb 2019 23:30,1 day 30 minutes,45.412921,44.574232,-0.838688,-1.85,Deribit,4,3367.36
89,Short,2nd Feb 2019 08:00,4 days 15 hours 30 minutes,43.073263,45.466163,2.392899,5.56,Deribit,4,3468.43
88,Long,29th Jan 2019 20:00,3 days 12 hours,42.594899,43.084149,0.489249,1.15,Deribit,4,3397.42
87,Short,29th Jan 2019 10:30,9 hours 30 minutes,44.247505,42.557292,-1.690213,-3.82,Deribit,4,3397.42
86,Long,29th Jan 2019 09:30,1 hour,44.978577,44.230868,-0.747708,-1.66,Deribit,4,3397.42
85,Short,25th Jan 2019 08:30,4 days 1 hour,38.005182,45.137265,7.132083,18.77,Deribit,4,3562.17
84,Long,24th Jan 2019 09:00,23 hours 30 minutes,37.770666,38.010519,0.239852,0.64,Deribit,4,3568.97
83,Short,23rd Jan 2019 08:30,1 day 30 minutes,37.109786,37.785706,0.67592,1.82,Deribit,4,3553.01
82,Long,22nd Jan 2019 14:00,18 hours 30 minutes,36.8821,37.114967,0.232867,0.63,Deribit,4,3577.03
81,Short,22nd Jan 2019 04:00,10 hours,37.745887,36.862443,-0.883444,-2.34,Deribit,4,3577.03
80,Long,21st Jan 2019 11:00,17 hours,37.905561,37.742254,-0.163306,-0.43,Deribit,4,3531.76
79,Short,20th Jan 2019 08:00,1 day 3 hours,32.595063,38.026408,5.431345,16.66,Deribit,4,3536.19
78,Long,19th Jan 2019 05:00,1 day 3 hours,30.621435,32.639975,2.01854,6.59,Deribit,4,3682.65
77,Short,17th Jan 2019 08:00,1 day 21 hours,31.765575,30.595399,-1.170176,-3.68,Deribit,4,3640.65
76,Long,16th Jan 2019 12:30,19 hours 30 minutes,33.526799,31.725496,-1.801302,-5.37,Deribit,4,3609.71
75,Short,15th Jan 2019 14:30,22 hours,33.134873,33.535718,0.400844,1.21,Deribit,4,3580.76
74,Long,14th Jan 2019 13:30,1 day 1 hour,29.65257,33.214118,3.561547,12.01,Deribit,4,3664.19
73,Short,9th Jan 2019 23:30,4 days 14 hours,19.686895,29.879352,10.192457,51.77,Deribit,4,4004.12
72,Long,8th Jan 2019 12:00,1 day 11 hours 30 minutes,20.55876,19.667054,-0.891705,-4.34,Deribit,4,3993.86
71,Short,7th Jan 2019 16:00,20 hours,21.300631,20.541877,-0.758753,-3.56,Deribit,4,4006.01
70,Long,6th Jan 2019 16:00,1 day,18.052828,21.374539,3.321711,18.4,Deribit,4,4040.99
69,Short,5th Jan 2019 18:00,22 hours,17.974703,18.054606,0.079902,0.44,Deribit,4,3798.62
68,Long,1st Jan 2019 14:30,4 days 3 hours 30 minutes,15.941064,18.020982,2.079917,13.05,Deribit,4,3826.1
67,Short,31st Dec 2018 07:30,1 day 7 hours,14.680138,15.969758,1.28962,8.78,Deribit,4,3691.86
66,Long,30th Dec 2018 15:00,16 hours 30 minutes,15.071399,14.671234,-0.400164,-2.66,Deribit,4,3829
65,Short,29th Dec 2018 14:30,1 day 30 minutes,14.339634,15.088051,0.748416,5.22,Deribit,4,3729.31
64,Long,28th Dec 2018 16:00,22 hours 30 minutes,13.887862,14.349915,0.462053,3.33,Deribit,4,3888.06
63,Short,26th Dec 2018 18:00,1 day 22 hours,14.846092,13.866056,-0.980036,-6.6,Deribit,4,3809.88
62,Long,25th Dec 2018 22:30,19 hours 30 minutes,15.499054,14.831233,-0.66782,-4.31,Deribit,4,3780
61,Short,24th Dec 2018 20:00,1 day 2 hours 30 minutes,12.55654,15.566014,3.009474,23.97,Deribit,4,4034
60,Long,24th Dec 2018 02:30,17 hours 30 minutes,14.572501,12.510665,-2.061836,-14.15,Deribit,4,4034
59,Short,21st Dec 2018 06:00,2 days 20 hours 30 minutes,18.818664,14.475874,-4.342789,-23.08,Deribit,4,3839.06
58,Long,19th Dec 2018 00:00,2 days 6 hours,14.956255,18.906558,3.950302,26.41,Deribit,4,3682.51
57,Short,13th Dec 2018 05:00,5 days 18 hours 12 minutes,20.695176,14.825658,-5.869518,-28.36,Deribit,4,3265
56,Long,11th Dec 2018 05:30,1 day 23 hours 30 minutes,21.754692,20.671066,-1.083626,-4.98,Deribit,4,3349.36
55,Short,10th Dec 2018 08:00,21 hours 30 minutes,20.057782,21.793308,1.735525,8.65,Deribit,4,3410.15
54,Long,9th Dec 2018 07:30,1 day 30 minutes,19.01987,20.081401,1.061531,5.58,Deribit,4,3531.18
53,Short,6th Dec 2018 18:00,2 days 13 hours 30 minutes,15.957085,19.089568,3.132482,19.63,Deribit,4,3433.26
52,Long,6th Dec 2018 05:00,13 hours,17.655694,15.918431,-1.737263,-9.84,Deribit,4,3433.26
51,Short,3rd Dec 2018 04:00,3 days 1 hour,13.803104,17.743365,3.940261,28.55,Deribit,4,3833.47
50,Long,2nd Dec 2018 20:00,8 hours,16.462865,13.742577,-2.720287,-16.52,Deribit,4,4103.19
49,Short,29th Nov 2018 06:30,3 days 13 hours 30 minutes,15.558971,16.483435,0.924463,5.94,Deribit,4,4248
48,Long,27th Nov 2018 08:00,1 day 22 hours 30 minutes,11.013424,15.662411,4.648986,42.21,Deribit,4,3775
47,Short,26th Nov 2018 14:00,18 hours,10.126287,11.033612,0.907324,8.96,Deribit,4,3731.32
46,Long,25th Nov 2018 20:30,17 hours 30 minutes,10.10312,10.126814,0.023694,0.23,Deribit,4,3936.69
45,Short,22nd Nov 2018 15:30,2 days 12 hours 39 minutes,5.384643,10.210495,4.825851,89.62,Deribit,4,4265.36
44,Short,18th Nov 2018 16:30,1 day 14 hours 22 minutes,2.831914,5.442734,2.610819,92.19,Deribit,4,5560
43,Long,17th Nov 2018 13:30,1 day 3 hours,2.739869,2.834009,0.094139,3.44,Deribit,4,5504.17
42,Short,11th Nov 2018 03:00,6 days 10 hours 30 minutes,1.693649,2.763677,1.070028,63.18,Deribit,4,6357.6
41,Long,10th Nov 2018 07:00,20 hours,1.704169,1.693409,-0.010759,-0.63,Deribit,4,6347.42
40,Short,7th Nov 2018 19:30,2 days 11 hours 30 minutes,1.560136,1.707447,0.14731,9.44,Deribit,4,6503.12
